entity_id,safe_id,name,name_en,description_len,release_tier,concept_kind,degree,coverage_role,batch,cardable,card_status,infograph_status
ctkg:v3e-object-de79f06574782620fb5a2094,ctkg_v3e-object-de79f06574782620fb5a2094,Twin-T Network,Twin-T Network,218,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-df82d7abb92fef100c7944eb,ctkg_v3e-object-df82d7abb92fef100c7944eb,decade,decade,158,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-df836fc47a815d82f963b7a8,ctkg_v3e-object-df836fc47a815d82f963b7a8,Zero assignment ,Zero assignment using Truxal's formula for lag compensation,185,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-e16a21bf52b0d6a12485f477,ctkg_v3e-object-e16a21bf52b0d6a12485f477,break frequency (corner frequency),break frequency (corner frequency),76,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-e5bf87e0d969b6eec24c6d11,ctkg_v3e-object-e5bf87e0d969b6eec24c6d11,DSP chips,DSP chips,210,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-eb888786c5eb738a65d705f7,ctkg_v3e-object-eb888786c5eb738a65d705f7,Stabilizability,Stabilizability,120,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-eb888f17c38a0db4c0e3233d,ctkg_v3e-object-eb888f17c38a0db4c0e3233d,离散系统时域分析法（z变换法）,,92,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-ed9641f893aef73d04f6caf0,ctkg_v3e-object-ed9641f893aef73d04f6caf0,Maximum magnitud,Maximum magnitude of closed-loop frequency response M_pω,68,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-ef115a405fa43a15296f00ed,ctkg_v3e-object-ef115a405fa43a15296f00ed,Composite gain Nbar,Composite gain Nbar,98,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-ef6fc9931fcf63871a394970,ctkg_v3e-object-ef6fc9931fcf63871a394970,Closed-loop System with Nonlinearity,Closed-loop System with Nonlinearity,128,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-f04f82217525c5c412d0d180,ctkg_v3e-object-f04f82217525c5c412d0d180,非最小相位系统,,28,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-f1c8cab76dae17e688eaa668,ctkg_v3e-object-f1c8cab76dae17e688eaa668,否成立,Discrete-time controllability rank test,46,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-f20650600a6b6301d29c6025,ctkg_v3e-object-f20650600a6b6301d29c6025,最大超前角,,44,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-f610316f690e0731396e26ab,ctkg_v3e-object-f610316f690e0731396e26ab,Airplane control system,Airplane control system,23,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-f8d3e5fdd92e5393820683bb,ctkg_v3e-object-f8d3e5fdd92e5393820683bb,Modified Matched Pole-Zero (MMPZ) Method,Modified Matched Pole-Zero (MMPZ) Method,210,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-f91e625707410c1dc36188cb,ctkg_v3e-object-f91e625707410c1dc36188cb,Velocity constant,Velocity constant,92,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-f9ac171d68c8622f62106397,ctkg_v3e-object-f9ac171d68c8622f62106397,串联滞后校正,,75,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-ff560d5d53d578d0bc57baeb,ctkg_v3e-object-ff560d5d53d578d0bc57baeb,输出可控性,,54,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-a36f17ddac0ec65e08118916,ctkg_v3e-object-a36f17ddac0ec65e08118916,Discrete signal,Discrete signal,15,gold,,11,,C,False,blocked,accepted
ctkg:v3e-object-0648b4124cfb8bb86fb66bd1,ctkg_v3e-object-0648b4124cfb8bb86fb66bd1,Sample period,Sample period,13,silver,,10,,C,False,blocked,accepted
ctkg:v3e-object-27eb45a250307fcc571ac92c,ctkg_v3e-object-27eb45a250307fcc571ac92c,Sample rate,Sample rate,11,silver,,8,,C,False,blocked,accepted
ctkg:v3e-object-3efb972a33b0a45162a5d04a,ctkg_v3e-object-3efb972a33b0a45162a5d04a,根轨迹,Root locus,10,gold,,5,,C,False,blocked,accepted
ctkg:domainconcept:9f33e6bc76dc80328b66a6dc,ctkg_domainconcept_9f33e6bc76dc80328b66a6dc,Lyapunov Direct Method,Lyapunov Direct Method,0,gold,,4,,C,False,blocked,accepted
ctkg:v3e-object-150dc51f4f7d4306dab82a18,ctkg_v3e-object-150dc51f4f7d4306dab82a18,脉冲序列,,4,gold,,4,,C,False,blocked,accepted
ctkg:domainconcept:5e637ae64f351feabf64218f,ctkg_domainconcept_5e637ae64f351feabf64218f,李雅普诺夫函数候选,,0,gold,,3,,C,False,blocked,accepted
ctkg:domainconcept:9a8a7e75e47dc5117ebb7adc,ctkg_domainconcept_9a8a7e75e47dc5117ebb7adc,李雅普诺夫函数,,0,gold,,3,,C,False,blocked,accepted
ctkg:v3e-object-1ee77aa2b862870735a63c50,ctkg_v3e-object-1ee77aa2b862870735a63c50,相平面图,,19,gold,,3,,C,False,blocked,accepted
ctkg:v3e-object-508501381207b32fdb98c6c2,ctkg_v3e-object-508501381207b32fdb98c6c2,比例系数,,4,gold,,3,,C,False,ok,accepted
ctkg:v3e-object-9457cf16dcef3b40a9253837,ctkg_v3e-object-9457cf16dcef3b40a9253837,阶梯信号,,4,gold,,3,,C,False,blocked,accepted
ctkg:v3e-object-a2b0a7b010b1060501e788c2,ctkg_v3e-object-a2b0a7b010b1060501e788c2,数字信号,,4,gold,,3,,C,False,blocked,accepted
ctkg:v3e-object-b0896b071da350e2cc6ca186,ctkg_v3e-object-b0896b071da350e2cc6ca186,间隙特性,,4,gold,,3,,C,False,blocked,accepted
ctkg:v3e-object-bda94d95d799211be70fabf9,ctkg_v3e-object-bda94d95d799211be70fabf9,自振荡,,3,gold,,3,,C,False,blocked,accepted
ctkg:v3e-object-d881210ed83df13e00d2e095,ctkg_v3e-object-d881210ed83df13e00d2e095,死区特性,,4,gold,,3,,C,False,blocked,accepted
ctkg:v3e-object-f2f59dc7fc5571446872d432,ctkg_v3e-object-f2f59dc7fc5571446872d432,系统完全可控,,6,gold,,3,,C,False,blocked,accepted
ctkg:domainconcept:0d613f0b723fa4a95a006064,ctkg_domainconcept_0d613f0b723fa4a95a006064,Lyapunov Stability,Lyapunov Stability,0,gold,,2,,C,False,blocked,accepted
ctkg:domainconcept:28bfca2df331c329cea26464,ctkg_domainconcept_28bfca2df331c329cea26464,朱利稳定判据,,0,gold,,2,,C,False,blocked,accepted
ctkg:domainconcept:3ffc77366f538e92e13a0296,ctkg_domainconcept_3ffc77366f538e92e13a0296,能量函数（李雅普诺夫）,,0,gold,,2,,C,False,blocked,accepted
ctkg:domainconcept:4dd405f4b14b1c56c98340c1,ctkg_domainconcept_4dd405f4b14b1c56c98340c1,Lyapunov function,Lyapunov function,0,gold,,2,,C,False,blocked,accepted
ctkg:domainconcept:a09e623edf21b6aaa676b0a5,ctkg_domainconcept_a09e623edf21b6aaa676b0a5,Lyapunov Function,Lyapunov Function,0,gold,,2,,C,False,blocked,accepted
ctkg:domainconcept:bcb4481c7a310fb698ee71fb,ctkg_domainconcept_bcb4481c7a310fb698ee71fb,Positive Definite Function,Positive Definite Function,0,gold,,2,,C,False,blocked,accepted
ctkg:domainconcept:fe96c44d0bc1b877a573201e,ctkg_domainconcept_fe96c44d0bc1b877a573201e,Lyapunov function candidate,Lyapunov function candidate,0,gold,,2,,C,False,blocked,accepted
ctkg:v3e-canonical-16ddaebf2fe19d65ecc35886,ctkg_v3e-canonical-16ddaebf2fe19d65ecc35886,Natural response,Natural response,16,silver,theoretical_construct,2,,C,False,ok,accepted
ctkg:v3e-canonical-47a2e3c44742b45c55ac902d,ctkg_v3e-canonical-47a2e3c44742b45c55ac902d,闭环极点,,4,silver,theoretical_construct,2,,C,False,blocked,accepted
ctkg:v3e-canonical-4f62334f630ea074128ec396,ctkg_v3e-canonical-4f62334f630ea074128ec396,单位阶跃函数,,6,silver,theoretical_construct,2,,C,False,blocked,accepted
ctkg:v3e-canonical-7d2ba18dbf550046f8683e0d,ctkg_v3e-canonical-7d2ba18dbf550046f8683e0d,Transmission zeros,Transmission zeros,18,silver,theoretical_construct,2,,C,False,ok,accepted
ctkg:v3e-object-01762eade052b1f22b1318c1,ctkg_v3e-object-01762eade052b1f22b1318c1,P控制器,,4,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-098bda907dad6f5e7b697506,ctkg_v3e-object-098bda907dad6f5e7b697506,Limit Cycle,Limit Cycle,11,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-15bb04de4783aac94efc5a01,ctkg_v3e-object-15bb04de4783aac94efc5a01,Schmitt Trigger,Schmitt Trigger,15,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-271dc725adcf9cbd115e003f,ctkg_v3e-object-271dc725adcf9cbd115e003f,误差采样控制,,6,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-2805a69722f0a741c2479d22,ctkg_v3e-object-2805a69722f0a741c2479d22,PD控制器,,5,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-5c7e75fb7bc3c6a2e80d8bb4,ctkg_v3e-object-5c7e75fb7bc3c6a2e80d8bb4,一阶保持器,,18,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-5ed5fc7d05f77452e100406b,ctkg_v3e-object-5ed5fc7d05f77452e100406b,双极限环,,4,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-60dc281db22fe43eefe4ae57,ctkg_v3e-object-60dc281db22fe43eefe4ae57,Finite word length,Finite word length,18,silver,,2,,C,False,blocked,accepted
ctkg:v3e-object-60e97b106df3b47840a4b6fd,ctkg_v3e-object-60e97b106df3b47840a4b6fd,衰减比,,3,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-69aaaef625010f7755f253e8,ctkg_v3e-object-69aaaef625010f7755f253e8,死区,,2,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-6cac20a7c9621cb54a42d57d,ctkg_v3e-object-6cac20a7c9621cb54a42d57d,采样开关,,4,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-8064c799039f6d83a3cf4f29,ctkg_v3e-object-8064c799039f6d83a3cf4f29,Continuous signal,Continuous signal,17,silver,,2,,C,False,blocked,accepted
ctkg:v3e-object-828de2183a73570e15acd937,ctkg_v3e-object-828de2183a73570e15acd937,PWM放大器,,6,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-89f58618b8927a2026f2799b,ctkg_v3e-object-89f58618b8927a2026f2799b,微分时间常数,,6,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-9e5c7acbf973dd58acd749ef,ctkg_v3e-object-9e5c7acbf973dd58acd749ef,分隔线,,3,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-a9730b9a039605d79315e24f,ctkg_v3e-object-a9730b9a039605d79315e24f,摩擦特性,,4,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-b2913d437161b8d1e3eecfdf,ctkg_v3e-object-b2913d437161b8d1e3eecfdf,理想脉冲,,4,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-bc0986d0d67b0409733e3b95,ctkg_v3e-object-bc0986d0d67b0409733e3b95,信号复现滤波器,,7,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-edc0d1a17b9cbb23167788e0,ctkg_v3e-object-edc0d1a17b9cbb23167788e0,谐波线性化,,5,gold,,2,,C,False,blocked,accepted
ctkg:v3e-object-f3ae1a478d0e8faba241ebbb,ctkg_v3e-object-f3ae1a478d0e8faba241ebbb,preloaded spring,preloaded spring,16,gold,,2,,C,False,blocked,accepted
ctkg:domainconcept:48a62baa3d95389c7fdea7f6,ctkg_domainconcept_48a62baa3d95389c7fdea7f6,Phase-lead compensator,Phase-lead compensator,0,gold,,1,,C,False,blocked,accepted
ctkg:domainconcept:64d1931785ee06183744e4e4,ctkg_domainconcept_64d1931785ee06183744e4e4,超前校正网络,,0,gold,,1,,C,False,blocked,accepted
ctkg:domainconcept:69b64bbfce9e45828d270eb4,ctkg_domainconcept_69b64bbfce9e45828d270eb4,First-Order Plant Discrete Model,First-Order Plant Discrete Model,0,gold,,1,,C,False,blocked,accepted
ctkg:domainconcept:84a6b99accd85ba35da5a6a6,ctkg_domainconcept_84a6b99accd85ba35da5a6a6,开环脉冲传递函数,,0,gold,,1,,C,False,blocked,accepted
ctkg:domainconcept:9b5b7d8e1adf2c35463467a8,ctkg_domainconcept_9b5b7d8e1adf2c35463467a8,Unit circle in z-plane,Unit circle in z-plane,0,gold,,1,,C,False,blocked,accepted
ctkg:domainconcept:9bec0d6aa9ae6cf731207e85,ctkg_domainconcept_9bec0d6aa9ae6cf731207e85,Root locus z-plane method,Root locus z-plane method,0,gold,,1,,C,False,blocked,accepted
ctkg:v3e-canonical-0e5d22ed0afee37f65584d36,ctkg_v3e-canonical-0e5d22ed0afee37f65584d36,正弦函数,,4,silver,theoretical_construct,1,,C,False,blocked,accepted
ctkg:v3e-canonical-115de5ef0289a778cf5b69c6,ctkg_v3e-canonical-115de5ef0289a778cf5b69c6,Final Value Theorem,Final Value Theorem,19,silver,theoretical_construct,1,,C,False,ok,accepted
ctkg:v3e-canonical-23c4127cb1ffab795d290351,ctkg_v3e-canonical-23c4127cb1ffab795d290351,Modes of the system,Modes of the system,19,silver,theoretical_construct,1,,C,False,blocked,accepted
ctkg:v3e-canonical-312d1dfa7e96b9cc6f46e253,ctkg_v3e-canonical-312d1dfa7e96b9cc6f46e253,单位阶跃响应,,6,silver,theoretical_construct,1,,C,False,blocked,accepted
ctkg:v3e-canonical-37b4b074acb6cd0044127737,ctkg_v3e-canonical-37b4b074acb6cd0044127737,Cover-up method,Cover-up method,15,silver,theoretical_construct,1,,C,False,blocked,accepted
ctkg:v3e-canonical-471a0b49b030d7d76e7e7159,ctkg_v3e-canonical-471a0b49b030d7d76e7e7159,Band center,Band center,11,silver,theoretical_construct,1,,C,False,blocked,accepted
ctkg:v3e-canonical-62bea9217008b56901615d9a,ctkg_v3e-canonical-62bea9217008b56901615d9a,单位斜坡函数,,6,silver,theoretical_construct,1,,C,False,blocked,accepted
ctkg:v3e-canonical-cd25e47d10ddfec280e82fde,ctkg_v3e-canonical-cd25e47d10ddfec280e82fde,单位加速度函数,,7,silver,theoretical_construct,1,,C,False,blocked,accepted
ctkg:v3e-canonical-df3167f36376f526f6ec5562,ctkg_v3e-canonical-df3167f36376f526f6ec5562,超调量,,17,silver,theoretical_construct,1,,C,False,blocked,accepted
ctkg:v3e-canonical-f8bf6b65acbd8dc67f1032e3,ctkg_v3e-canonical-f8bf6b65acbd8dc67f1032e3,单位脉冲函数,,6,silver,theoretical_construct,1,,C,False,blocked,accepted
ctkg:v3e-object-1a1e0cd76a6ae24441079e22,ctkg_v3e-object-1a1e0cd76a6ae24441079e22,数字控制器,,5,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-239fecfdb347e1a48fb9d7cc,ctkg_v3e-object-239fecfdb347e1a48fb9d7cc,完全可达,,4,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-2c7489771bec99ead56be2ef,ctkg_v3e-object-2c7489771bec99ead56be2ef,gain with dead zone,gain with dead zone,19,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-33f3fab8ae4fb405d2c60ad4,ctkg_v3e-object-33f3fab8ae4fb405d2c60ad4,Ideal sampler,Ideal sampler,13,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-35942e1152c99bd94bdecd00,ctkg_v3e-object-35942e1152c99bd94bdecd00,I控制器,,4,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-385e97c5f142fee4c5791b7f,ctkg_v3e-object-385e97c5f142fee4c5791b7f,幂级数法求解齐次状态方程,,12,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-3aa81efa3f16e1fc9210fdc8,ctkg_v3e-object-3aa81efa3f16e1fc9210fdc8,多极双通道旋转变压器,,10,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-49948e2349b89d3c04b12d39,ctkg_v3e-object-49948e2349b89d3c04b12d39,脉冲控制器,,5,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-526906541f641018cd576367,ctkg_v3e-object-526906541f641018cd576367,通过变量替换检验给定稳定度的方法,,16,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-563729def6c074a2e1ae6d1d,ctkg_v3e-object-563729def6c074a2e1ae6d1d,继电特性,,4,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-61714a8a2f0cfb4c33ab4552,ctkg_v3e-object-61714a8a2f0cfb4c33ab4552,Nyquist rate,Nyquist rate,12,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-62869ccc95b976e198517c73,ctkg_v3e-object-62869ccc95b976e198517c73,复合控制信号,,6,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-68d64f3444ac7af6336f1f81,ctkg_v3e-object-68d64f3444ac7af6336f1f81,PI控制器,,5,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-7555b4760da0d42ee2e4c36a,ctkg_v3e-object-7555b4760da0d42ee2e4c36a,积分法求解非齐次状态方程,,12,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-78aceee1453c8c629dcfdd7e,ctkg_v3e-object-78aceee1453c8c629dcfdd7e,低速爬行现象,,6,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-875c91c5ad48c74f08a863e3,ctkg_v3e-object-875c91c5ad48c74f08a863e3,Free running,Free running,12,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-8c4354096b719a1d5e090da4,ctkg_v3e-object-8c4354096b719a1d5e090da4,Laplace transform,Laplace transform,17,silver,,1,,C,False,ok,accepted
ctkg:v3e-object-902a7486fad0f7f8ea7accb9,ctkg_v3e-object-902a7486fad0f7f8ea7accb9,状态完全可达,,6,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-9615125c7f9a504980e7ca04,ctkg_v3e-object-9615125c7f9a504980e7ca04,前馈信号,,4,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-99e2b54e9474379206799dfa,ctkg_v3e-object-99e2b54e9474379206799dfa,正阻尼,,3,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-9a4c8dc9963685a6c39a5653,ctkg_v3e-object-9a4c8dc9963685a6c39a5653,容许控制,,4,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-9bad410f2b9662132c16c8f2,ctkg_v3e-object-9bad410f2b9662132c16c8f2,z变换法,,4,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-a0440022b39b4796d91d4e3d,ctkg_v3e-object-a0440022b39b4796d91d4e3d,绝对式轴角编码,,7,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-a31f4a2e9bdbef014d44cfb8,ctkg_v3e-object-a31f4a2e9bdbef014d44cfb8,反馈校正,,19,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-aa79b6fedda690cfd68855aa,ctkg_v3e-object-aa79b6fedda690cfd68855aa,relay,relay,5,gold,,1,,C,False,ok,accepted
ctkg:v3e-object-af604268b1e07a0ddba886f3,ctkg_v3e-object-af604268b1e07a0ddba886f3,Nichols chart,Nichols chart,13,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-b202af6c06c27c558d00e9f4,ctkg_v3e-object-b202af6c06c27c558d00e9f4,拉普拉斯变换法求解非齐次状态方程,,16,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-bbde87998fe5c58705383e29,ctkg_v3e-object-bbde87998fe5c58705383e29,可控性判别阵,,6,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-bf9e8241330bdf92c90e15f7,ctkg_v3e-object-bf9e8241330bdf92c90e15f7,积分时间常数,,6,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-c3d7e85e2b60c3320db8a44a,ctkg_v3e-object-c3d7e85e2b60c3320db8a44a,Quantization error,Quantization error,18,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-cc99ebc4a8c2b5b89c7f02d0,ctkg_v3e-object-cc99ebc4a8c2b5b89c7f02d0,饱和特性,,4,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-d7425132087d7b73ba04acb6,ctkg_v3e-object-d7425132087d7b73ba04acb6,flash memory,flash memory,12,gold,,1,,C,False,blocked,accepted
ctkg:v3e-object-da8cedbf0ebbeecfe0b184b6,ctkg_v3e-object-da8cedbf0ebbeecfe0b184b6,拉普拉斯变换法求解齐次状态方程,,15,silver,,1,,C,False,blocked,accepted
ctkg:v3e-object-eacdf5b7407bac89d24540ed,ctkg_v3e-object-eacdf5b7407bac89d24540ed,quantization,quantization,12,gold,,1,,C,False,blocked,accepted
ctc:modeling-20f3dc8367288f2a5908a82b,ctc_modeling-20f3dc8367288f2a5908a82b,系数矩阵元素随时间变化的线性系统,modeling_20f3dc8367288f2a5908a82b,17,silver,theoretical_construct,0,excluded_with_rationale,C,False,blocked,accepted
ctc:modeling-423b845366304dc755fefcea,ctc_modeling-423b845366304dc755fefcea,领域概念,modeling_423b845366304dc755fefcea,0,silver,analysis_method,0,excluded_with_rationale,C,False,blocked,accepted
ctc:modeling-42c9620057d98bfd31df8233,ctc_modeling-42c9620057d98bfd31df8233,输出方程中D不为零的系统,modeling_42c9620057d98bfd31df8233,13,silver,theoretical_construct,0,excluded_with_rationale,C,False,blocked,accepted
ctc:modeling-4650485d80a606436bc37cc2,ctc_modeling-4650485d80a606436bc37cc2,系统的输入和输出变量,modeling_4650485d80a606436bc37cc2,11,silver,theoretical_construct,0,excluded_with_rationale,C,False,blocked,accepted
ctc:modeling-6280f0cd5c8f281d399cb327,ctc_modeling-6280f0cd5c8f281d399cb327,系统在时间域中的行为或运动信息…,modeling_6280f0cd5c8f281d399cb327,19,silver,theoretical_construct,0,excluded_with_rationale,C,False,blocked,accepted
ctc:modeling-71f0e8d834291c2c7d5e25b9,ctc_modeling-71f0e8d834291c2c7d5e25b9,输出方程中D≡0的系统,modeling_71f0e8d834291c2c7d5e25b9,12,silver,theoretical_construct,0,excluded_with_rationale,C,False,ok,accepted
ctc:modeling-c26fddc50074ec84707d5950,ctc_modeling-c26fddc50074ec84707d5950,系数矩阵各元素都是常数的线性系统,modeling_c26fddc50074ec84707d5950,17,silver,theoretical_construct,0,excluded_with_rationale,C,False,blocked,accepted
ctc:modeling-ce9bffbe8ce00d29cf2c0738,ctc_modeling-ce9bffbe8ce00d29cf2c0738,既有输入支路又有输出支路的节点,modeling_ce9bffbe8ce00d29cf2c0738,16,silver,theoretical_construct,0,excluded_with_rationale,C,False,blocked,accepted
ctc:modeling-f6940765c7e8e5b74be204e0,ctc_modeling-f6940765c7e8e5b74be204e0,领域概念,modeling_f6940765c7e8e5b74be204e0,0,silver,analysis_method,0,excluded_with_rationale,C,False,blocked,accepted
ctkg:domainconcept:00c33c72030aa254c651c5ad,ctkg_domainconcept_00c33c72030aa254c651c5ad,正定性（标量函数）,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:01352d9fa7bd87ffcb11e7c8,ctkg_domainconcept_01352d9fa7bd87ffcb11e7c8,题7-22系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:05c3bce244e51f0c3dae9747,ctkg_domainconcept_05c3bce244e51f0c3dae9747,误差脉冲传递函数,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:09da4c7fe48a9407a1d68ec5,ctkg_domainconcept_09da4c7fe48a9407a1d68ec5,Discrete Analysis Procedure,Discrete Analysis Procedure,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:0dfe26d4bf0c2174a0a4b176,ctkg_domainconcept_0dfe26d4bf0c2174a0a4b176,负半定性（标量函数）,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:0e906643242ab739e7ea2c35,ctkg_domainconcept_0e906643242ab739e7ea2c35,二阶采样系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:1126ce54b22f0fafb3f6e916,ctkg_domainconcept_1126ce54b22f0fafb3f6e916,无纹波最少拍系统设计方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:1574c7db84468964721bb443,ctkg_domainconcept_1574c7db84468964721bb443,主导极点,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:1a8ef03e3724854770d0995b,ctkg_domainconcept_1a8ef03e3724854770d0995b,离散化设计方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:1b04b9a147b0c7ffb5908e4e,ctkg_domainconcept_1b04b9a147b0c7ffb5908e4e,最少拍系统,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:1d3fbc0debb0aa898ddc8773,ctkg_domainconcept_1d3fbc0debb0aa898ddc8773,题7-19闭环离散系统模型,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:1de40a30b1c09d8f5bdd595a,ctkg_domainconcept_1de40a30b1c09d8f5bdd595a,超调量 σ%,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:1e4a6b47555798ad4ccae81d,ctkg_domainconcept_1e4a6b47555798ad4ccae81d,Positive Definite Matrix,Positive Definite Matrix,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:1fe958ff9947220990074dbc,ctkg_domainconcept_1fe958ff9947220990074dbc,正半定性（标量函数）,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:2207a84d0bef6d71a51fe50b,ctkg_domainconcept_2207a84d0bef6d71a51fe50b,题7-25系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:236ec108cc45299398bac0b8,ctkg_domainconcept_236ec108cc45299398bac0b8,Digital compensator,Digital compensator,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:275296ae58e9a926faac7ae3,ctkg_domainconcept_275296ae58e9a926faac7ae3,速度误差系数,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:289e3beca59c9ef373836b12,ctkg_domainconcept_289e3beca59c9ef373836b12,零阶保持器,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:28c066f4f9ccd20a720fc299,ctkg_domainconcept_28c066f4f9ccd20a720fc299,单位阶跃响应曲线,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:28c7b2fa3807573e2160fad0,ctkg_domainconcept_28c7b2fa3807573e2160fad0,稳态误差 e(∞),,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:34a8b4f81f0f5b8cf9f04107,ctkg_domainconcept_34a8b4f81f0f5b8cf9f04107,Equilibrium State,Equilibrium State,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:357a51cbd9882d80503815d3,ctkg_domainconcept_357a51cbd9882d80503815d3,误差脉冲传递函数,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:364221ded81ca2a0139d013a,ctkg_domainconcept_364221ded81ca2a0139d013a,最少拍系统设计方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:36950d29dd27bdca0a483237,ctkg_domainconcept_36950d29dd27bdca0a483237,最少拍系统设计方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:3741d57a147fed5d8c495e34,ctkg_domainconcept_3741d57a147fed5d8c495e34,Pole-zero cancel,Pole-zero cancellation in digital control design,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:38cc333389960ef01572e768,ctkg_domainconcept_38cc333389960ef01572e768,Pure Discrete Equivalent System,Pure Discrete Equivalent System,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:39456197a7214a933f3d5e83,ctkg_domainconcept_39456197a7214a933f3d5e83,有纹波最少拍系统结构图（图7-…,,0,gold,,0,,C,False,blocked,accepted
